,zpid,address,zipcode,latitude,longitude,beds,baths,area,dateSold,yearBuilt,lotSize,zestimate,sellingPrice,sellerAgent,sellerAgentUrl,listedAt,firstListingPrice,timesListed,zEstimate_at_listing,zEstimate_date,url
314,15559347,"5 Belle Roche Ave, Redwood City, CA 94062",94062,37.479509,-122.262342,5.0,5.0,5210.0,2018-02-15 00:00:00,2003,27921.0,3441648.0,3500000.0,,,,,0,4439400.0,2018-01-31,https://www.zillow.com/homedetails/5-Belle-Roche-Ave-Redwood-City-CA-94062/15559347_zpid/
315,15575048,"2331 Cheshire Way, Redwood City, CA 94061",94061,37.467024,-122.247293,4.0,3.0,2445.0,2018-02-12 16:00:00,1964,9147.0,2214950.0,2250000.0,David Young,https://www.zillow.com/profile/David-Young/,2018-01-26 14:34:00,2088000.0,1,1758124.0,2017-12-31,https://www.zillow.com/homedetails/2331-Cheshire-Way-Redwood-City-CA-94061/15575048_zpid/
316,15591825,"2032 Idaho Ct, Redwood City, CA 94061",94061,37.453995,-122.231501,5.0,4.0,2432.0,2018-02-06 16:00:00,1950,7680.0,1973227.0,2000000.0,Gary Cheema,https://www.zillow.com/profile/realtorgary/,2017-08-25 07:01:00,2099000.0,1,1331470.0,2017-07-31,https://www.zillow.com/homedetails/2032-Idaho-Ct-Redwood-City-CA-94061/15591825_zpid/
317,58660794,"612 Lakeview Way, Emerald Hills, CA 94062",94062,37.467363,-122.270321,5.0,4.0,3050.0,2018-02-06 16:00:00,2001,11565.0,2627351.0,2663000.0,Teri Shaughnessy,https://www.zillow.com/profile/Teresa-Shaughnessy/,2018-01-05 11:27:00,2395000.0,1,2737439.0,2017-12-31,https://www.zillow.com/homedetails/612-Lakeview-Way-Emerald-Hills-CA-94062/58660794_zpid/
318,15589737,"678 Oak Park Way, Emerald Hills, CA 94062",94062,37.462602,-122.272239,4.0,3.0,3020.0,2018-02-02 16:00:00,1990,7840.0,2776497.0,2810000.0,Michelle Glaubert,https://www.zillow.com/profile/RoryRyan/,2018-01-06 10:38:00,2599000.0,1,2539432.0,2017-12-31,https://www.zillow.com/homedetails/678-Oak-Park-Way-Emerald-Hills-CA-94062/15589737_zpid/
319,15591668,"1826 Maddux Dr, Redwood City, CA 94061",94061,37.45464,-122.23475,4.0,3.0,3189.0,2018-02-01 00:00:00,2007,9000.0,2270052.0,2300000.0,,,2017-09-27 14:52:00,1998000.0,1,2176988.0,2017-08-31,https://www.zillow.com/homedetails/1826-Maddux-Dr-Redwood-City-CA-94061/15591668_zpid/
320,15589729,"658 Oak Park Way, Emerald Hills, CA 94062",94062,37.462315,-122.270008,4.0,4.0,3279.0,2018-01-31 16:00:00,2001,9034.0,2818135.0,2850000.0,Sam Anagnostou,https://www.zillow.com/profile/Sam-Anagnostou/,2017-11-02 14:08:00,3195000.0,1,2609976.0,2017-10-31,https://www.zillow.com/homedetails/658-Oak-Park-Way-Emerald-Hills-CA-94062/15589729_zpid/
321,15562861,"917 Durlston Rd, Redwood City, CA 94062",94062,37.484168,-122.250354,4.0,3.0,3540.0,2018-01-26 00:00:00,1929,10140.0,3195011.0,3225000.0,Gina Haggarty,https://www.zillow.com/profile/Gina-Haggarty-Group/,2017-06-26 09:48:00,3488000.0,1,2644137.0,2017-05-31,https://www.zillow.com/homedetails/917-Durlston-Rd-Redwood-City-CA-94062/15562861_zpid/
322,15590065,"507 Edgecliff Way, Emerald Hills, CA 94062",94062,37.458435,-122.262694,4.0,3.0,2570.0,2018-01-19 16:00:00,1986,7139.0,2036351.0,2050000.0,Pam Tyson,https://www.zillow.com/profile/tysonsales/,2017-06-23 14:52:00,1985000.0,1,1928713.0,2017-05-31,https://www.zillow.com/homedetails/507-Edgecliff-Way-Emerald-Hills-CA-94062/15590065_zpid/
323,15570762,"146 Springdale Way, Emerald Hills, CA 94062",94062,37.47321,-122.273117,5.0,4.0,3340.0,2018-01-18 16:00:00,1957,16500.0,2064949.0,2078000.0,Lucy Goldenshteyn,https://www.zillow.com/profile/Lucy-Gold/,2017-07-28 14:17:00,2595000.0,2,2493773.0,2017-06-30,https://www.zillow.com/homedetails/146-Springdale-Way-Emerald-Hills-CA-94062/15570762_zpid/
324,15559350,"563 Palomar Dr, Redwood City, CA 94062",94062,37.480943,-122.267865,5.0,3.0,2410.0,2018-01-17 08:00:00,1965,15498.0,2037900.0,2050000.0,David Young,https://www.zillow.com/profile/David-Young/,2017-12-09 11:24:00,1699000.0,1,2299380.0,2017-11-30,https://www.zillow.com/homedetails/563-Palomar-Dr-Redwood-City-CA-94062/15559350_zpid/
325,15572815,"1338 Edgewood Rd, Redwood City, CA 94062",94062,37.48084,-122.25872,5.0,3.0,2604.0,2018-01-17 00:00:00,1951,12000.0,2485245.0,2500000.0,John Shroyer,https://www.zillow.com/profile/JohnShroyer/,2017-11-17 10:18:00,2495000.0,1,2459818.0,2017-10-31,https://www.zillow.com/homedetails/1338-Edgewood-Rd-Redwood-City-CA-94062/15572815_zpid/
326,15572471,"944 Castle Hill Rd, Redwood City, CA 94061",94061,37.459448,-122.251596,4.0,3.0,2086.0,2018-01-09 00:00:00,1956,7148.0,2118894.0,2125000.0,,,2017-11-30 16:47:00,1798000.0,1,1964609.0,2017-11-30,https://www.zillow.com/homedetails/944-Castle-Hill-Rd-Redwood-City-CA-94061/15572471_zpid/
327,15565313,"233 Madison Ave, Redwood City, CA 94061",94061,37.479801,-122.230196,0.0,,5327.0,2018-01-05 16:00:00,1977,7801.0,2143693.0,2125000.0,Drew Doran,https://www.zillow.com/profile/Drew-Doran7/,2017-10-18 16:31:00,2570000.0,1,1594976.0,2017-09-30,https://www.zillow.com/homedetails/233-Madison-Ave-Redwood-City-CA-94061/15565313_zpid/
328,15571799,"3931 Jefferson Ave, Emerald Hills, CA 94062",94062,37.460471,-122.262465,3.0,3.0,2440.0,2018-01-04 16:00:00,1986,6551.0,2247804.0,2250000.0,,,2017-11-02 14:08:00,2295000.0,1,2093408.0,2017-10-31,https://www.zillow.com/homedetails/3931-Jefferson-Ave-Emerald-Hills-CA-94062/15571799_zpid/
329,15572754,"1574 Cordilleras Rd, Redwood City, CA 94062",94062,37.477319,-122.261254,1.0,1.0,640.0,2018-01-04 00:00:00,1941,45999.0,2197853.0,2200000.0,,,,,0,1186517.0,2017-12-31,https://www.zillow.com/homedetails/1574-Cordilleras-Rd-Redwood-City-CA-94062/15572754_zpid/
330,15562819,"999 Edgewood Rd, Redwood City, CA 94062",94062,37.48378,-122.253196,4.0,4.0,4620.0,2018-01-02 00:00:00,1941,13198.0,2848162.0,3195000.0,,,2017-08-24 13:33:00,2995000.0,1,3101847.0,2017-07-31,https://www.zillow.com/homedetails/999-Edgewood-Rd-Redwood-City-CA-94062/15562819_zpid/
331,15558594,"927 Crestview Dr, San Carlos, CA 94070",94070,37.485706,-122.286383,4.0,3.0,2100.0,2017-12-29 08:00:00,1965,11199.0,2022844.0,2020000.0,,,2017-12-01 15:26:00,1895000.0,1,1932206.0,2017-11-30,https://www.zillow.com/homedetails/927-Crestview-Dr-San-Carlos-CA-94070/15558594_zpid/
332,15559964,"240 Lemoore Dr, San Carlos, CA 94070",94070,37.482187,-122.262644,5.0,4.0,2680.0,2017-12-27 16:00:00,1950,9073.0,2573745.0,2568000.0,Joyce Romeo,https://www.zillow.com/profile/joyceandtatum/,2017-11-18 08:37:00,2599000.0,1,3103060.0,2017-10-31,https://www.zillow.com/homedetails/240-Lemoore-Dr-San-Carlos-CA-94070/15559964_zpid/
333,82948476,"436 Summit Dr, Emerald Hills, CA 94062",94062,37.469412,-122.265,5.0,7.0,5116.0,2017-12-21 16:00:00,2009,18730.0,4462470.0,3475000.0,Chuck Gillooley,https://www.zillow.com/profile/SanCarlosRealtor/,2017-12-04 10:46:00,3598000.0,1,3832366.0,2017-11-30,https://www.zillow.com/homedetails/436-Summit-Dr-Emerald-Hills-CA-94062/82948476_zpid/
334,15574427,"350 Alameda De Las Pulgas, Redwood City, CA 94062",94062,37.473351,-122.250954,4.0,8.0,7980.0,2017-12-20 00:00:00,2007,12500.0,3065696.0,3050000.0,,,2017-08-07 09:37:00,3498000.0,1,3320216.0,2017-07-31,https://www.zillow.com/homedetails/350-Alameda-De-Las-Pulgas-Redwood-City-CA-94062/15574427_zpid/
335,15573512,"546 Sapphire St, Redwood City, CA 94062",94062,37.471216,-122.24521,3.0,2.5,2660.0,2017-12-15 16:00:00,1989,6098.0,2014459.0,2000000.0,,,2017-11-08 18:02:00,1899000.0,1,2109703.0,2017-10-31,https://www.zillow.com/homedetails/546-Sapphire-St-Redwood-City-CA-94062/15573512_zpid/
336,15572095,"2479 Edith Ave, Redwood City, CA 94061",94061,37.465087,-122.248327,4.0,3.0,2300.0,2017-12-14 00:00:00,2012,6450.0,2236975.0,2220000.0,,,,,0,2015993.0,2017-11-30,https://www.zillow.com/homedetails/2479-Edith-Ave-Redwood-City-CA-94061/15572095_zpid/
337,240240419,"765 Bain Pl, Redwood City, CA 94062",94062,37.469321,-122.255802,4.0,4.0,3514.0,2017-12-07 00:00:00,2017,10018.0,3372877.0,3200000.0,Sam Anagnostou,https://www.zillow.com/profile/Sam-Anagnostou/,,,0,3204000.0,2017-11-30,https://www.zillow.com/homedetails/765-Bain-Pl-Redwood-City-CA-94062/240240419_zpid/
338,15590709,"3073 Muller Ct, Redwood City, CA 94061",94061,37.455104,-122.241277,3.0,2.0,1915.0,2017-12-05 08:00:00,1954,10001.0,2204870.0,2180000.0,Debbie Sharp,https://www.zillow.com/profile/The-Sharp-Group/,2017-11-03 11:03:00,1798000.0,1,1795802.0,2017-10-31,https://www.zillow.com/homedetails/3073-Muller-Ct-Redwood-City-CA-94061/15590709_zpid/
339,181514917,"761 Bain Pl, Redwood City, CA 94062",94062,37.469686,-122.255978,4.0,4.0,3842.0,2017-12-05 00:00:00,2017,9975.0,3236507.0,3200000.0,,,,,0,2303282.0,2017-11-30,https://www.zillow.com/homedetails/761-Bain-Pl-Redwood-City-CA-94062/181514917_zpid/
340,15562595,"2952 Sherwood Dr, San Carlos, CA 94070",94070,37.486239,-122.270638,4.0,4.0,2990.0,2017-12-01 08:00:00,1963,30491.0,2228786.0,2200000.0,,,2017-09-15 10:03:00,2300000.0,1,2447242.0,2017-08-31,https://www.zillow.com/homedetails/2952-Sherwood-Dr-San-Carlos-CA-94070/15562595_zpid/
341,82748724,"1404 Regent St, Redwood City, CA 94061",94061,37.469057,-122.229613,11.0,8.0,7406.0,2017-11-29 00:00:00,1961,10236.0,,3400000.0,,,,,0,,,https://www.zillow.com/homedetails/1404-Regent-St-Redwood-City-CA-94061/82748724_zpid/
342,15559476,"30 La Barthe Ln, San Carlos, CA 94070",94070,37.486039,-122.265883,4.0,3.0,2520.0,2017-11-22 16:00:00,1979,14370.0,2543002.0,2500000.0,David Young,https://www.zillow.com/profile/David-Young/,2017-09-25 10:01:00,2795000.0,1,2171895.0,2017-08-31,https://www.zillow.com/homedetails/30-La-Barthe-Ln-San-Carlos-CA-94070/15559476_zpid/
343,15562587,"1001 Palomar Dr, Palomar Park, CA 94062",94062,37.479241,-122.274807,5.0,5.0,4742.0,2017-11-22 08:00:00,1949,59067.0,3555116.0,3495000.0,Team Bedbury,https://www.zillow.com/profile/Bedbury-Group/,2017-10-20 10:49:00,3299000.0,1,3508306.0,2017-09-30,https://www.zillow.com/homedetails/1001-Palomar-Dr-Palomar-Park-CA-94062/15562587_zpid/
344,15559521,"403 De Anza Ave, San Carlos, CA 94070",94070,37.486254,-122.264036,4.0,3.0,2510.0,2017-11-21 00:00:00,1937,11800.0,2329420.0,2289000.0,,,2017-09-18 10:43:00,2388000.0,1,2423378.0,2017-08-31,https://www.zillow.com/homedetails/403-De-Anza-Ave-San-Carlos-CA-94070/15559521_zpid/
345,15573311,"356 Topaz St, Redwood City, CA 94062",94062,37.472862,-122.248638,4.0,4.0,2024.0,2017-11-15 16:00:00,1951,7875.0,2459196.0,2410000.0,Lena Griffin,https://www.zillow.com/profile/LenaGriffin/,2017-05-11 11:03:00,1495000.0,2,1628781.0,2017-04-30,https://www.zillow.com/homedetails/356-Topaz-St-Redwood-City-CA-94062/15573311_zpid/
346,15574351,"988 Hillcrest Dr, Redwood City, CA 94062",94062,37.476472,-122.256828,5.0,4.0,3422.0,2017-11-15 00:00:00,1979,20485.0,2545931.0,2495000.0,Holly Noto,https://www.zillow.com/profile/Holly-Noto/,2017-09-25 08:33:00,2588888.0,1,2700732.0,2017-08-31,https://www.zillow.com/homedetails/988-Hillcrest-Dr-Redwood-City-CA-94062/15574351_zpid/
347,252359297,"187 Crest Rd, Woodside, CA 94062",94062,37.446259,-122.252236,,,,2017-11-09 00:00:00,-1,43560.0,,2950000.0,,,,,0,,,https://www.zillow.com/homedetails/187-Crest-Rd-Woodside-CA-94062/252359297_zpid/
348,15564414,"318 Elwood St, Redwood City, CA 94062",94062,37.482034,-122.237855,0.0,,2800.0,2017-11-08 00:00:00,1965,6499.0,2149039.0,2000000.0,Daniel Joe,https://www.zillow.com/profile/user118964/,2017-10-16 13:11:00,2249000.0,1,1697268.0,2017-09-30,https://www.zillow.com/homedetails/318-Elwood-St-Redwood-City-CA-94062/15564414_zpid/
349,243793355,"2029 Cordilleras Rd, Emerald Hills, CA 94062",94062,37.473595,-122.272202,4.0,3.0,1933.0,2017-11-06 08:00:00,2017,7492.0,2151573.0,2100000.0,Kathy Zmay,https://www.zillow.com/profile/redwoodcityisgrowing/,,,0,1801352.0,2017-10-31,https://www.zillow.com/homedetails/2029-Cordilleras-Rd-Emerald-Hills-CA-94062/243793355_zpid/
350,15589671,"768 Lakeview Way, Redwood City, CA 94062",94062,37.463157,-122.264845,4.0,4.0,3600.0,2017-11-02 00:00:00,1988,7143.0,2359708.0,2299000.0,,,2017-09-22 06:47:00,1349000.0,1,2382179.0,2017-08-31,https://www.zillow.com/homedetails/768-Lakeview-Way-Redwood-City-CA-94062/15589671_zpid/
351,15589810,"437 Hillcrest Way, Emerald Hills, CA 94062",94062,37.460333,-122.275622,4.0,4.0,2750.0,2017-11-01 08:00:00,1983,20037.0,2977920.0,2900000.0,Alex Lehr,https://www.zillow.com/profile/Alex-Lehr/,2017-09-29 10:38:00,2398000.0,1,2397921.0,2017-08-31,https://www.zillow.com/homedetails/437-Hillcrest-Way-Emerald-Hills-CA-94062/15589810_zpid/
352,15559035,"1291 Crestview Dr, San Carlos, CA 94070",94070,37.480131,-122.280509,4.0,3.0,2300.0,2017-10-30 00:00:00,1974,19340.0,2189183.0,2130000.0,Que Foor,https://www.zillow.com/profile/quef/,2017-09-08 00:29:00,1898000.0,1,1823858.0,2017-08-31,https://www.zillow.com/homedetails/1291-Crestview-Dr-San-Carlos-CA-94070/15559035_zpid/
353,15573463,"424 Quartz St, Redwood City, CA 94062",94062,37.475517,-122.24444,5.0,2.0,3115.0,2017-10-30 00:00:00,1937,11682.0,2476963.0,2410000.0,Elaine White,https://www.zillow.com/profile/ElaineWhiteRealtor/,2017-10-08 11:13:00,2295000.0,1,2462812.0,2017-09-30,https://www.zillow.com/homedetails/424-Quartz-St-Redwood-City-CA-94062/15573463_zpid/
354,15558976,"3426 Brittan Ave, San Carlos, CA 94070",94070,37.4852,-122.289077,6.0,3.0,2890.0,2017-10-27 08:00:00,1977,10933.0,2547176.0,2475000.0,trish ward,https://www.zillow.com/profile/trish2614/,2017-09-28 11:09:00,2295000.0,1,2232775.0,2017-08-31,https://www.zillow.com/homedetails/3426-Brittan-Ave-San-Carlos-CA-94070/15558976_zpid/
355,15558622,"860 Crestview Dr, San Carlos, CA 94070",94070,37.4866,-122.288237,4.0,3.0,2240.0,2017-10-27 00:00:00,1972,12371.0,2199230.0,2000000.0,David Young,https://www.zillow.com/profile/David-Young/,2017-09-19 09:10:00,1895000.0,1,2105319.0,2017-08-31,https://www.zillow.com/homedetails/860-Crestview-Dr-San-Carlos-CA-94070/15558622_zpid/
356,15572386,"920 Pleasant Hill Rd, Redwood City, CA 94061",94061,37.458685,-122.253234,4.0,4.0,2590.0,2017-10-12 08:00:00,1956,8799.0,2279358.0,2200000.0,Sandy Rostad,https://www.zillow.com/profile/user7604814/,2017-08-17 13:48:00,2099000.0,1,2157239.0,2017-07-31,https://www.zillow.com/homedetails/920-Pleasant-Hill-Rd-Redwood-City-CA-94061/15572386_zpid/
357,2098460927,"681 Glenloch Way, Redwood City, CA 94062",94062,37.46481,-122.2727,4.0,4.0,3332.0,2017-10-10 08:00:00,2017,12632.0,2540642.0,2450000.0,Debbie Sharp,https://www.zillow.com/profile/The-Sharp-Group/,2017-09-06 10:17:00,2495000.0,1,2598644.0,2017-08-31,https://www.zillow.com/homedetails/681-Glenloch-Way-Redwood-City-CA-94062/2098460927_zpid/
358,15574393,"731 Esther Ln, Redwood City, CA 94062",94062,37.475131,-122.253874,5.0,5.0,3080.0,2017-10-10 01:00:00,1969,14113.0,2393388.0,2308000.0,,,2017-08-24 22:51:00,2200000.0,1,2492966.0,2017-07-31,https://www.zillow.com/homedetails/731-Esther-Ln-Redwood-City-CA-94062/15574393_zpid/
359,240240399,"681 Glenloch Way, Emerald Hills, CA 94062",94062,37.464183,-122.270776,4.0,4.0,3332.0,2017-10-10 00:00:00,2017,13242.0,2540642.0,2450000.0,,,,,0,2801852.0,2017-09-30,https://www.zillow.com/homedetails/681-Glenloch-Way-Emerald-Hills-CA-94062/240240399_zpid/
360,15564105,"215 Myrtle St, Redwood City, CA 94062",94062,37.47892,-122.245499,3.0,3.0,1980.0,2017-10-10 00:00:00,1945,6499.0,2073993.0,2000000.0,John Shroyer,https://www.zillow.com/profile/JohnShroyer/,2017-09-22 15:53:00,1849950.0,1,1717940.0,2017-08-31,https://www.zillow.com/homedetails/215-Myrtle-St-Redwood-City-CA-94062/15564105_zpid/
361,15590567,"15 Woodhill Dr, Redwood City, CA 94061",94061,37.449074,-122.255334,3.0,3.0,2420.0,2017-10-06 00:00:00,1985,12100.0,2673522.0,2600000.0,Maria Rodriguez,https://www.zillow.com/profile/Maria-Rodriguez6/,2017-08-16 11:53:00,2588000.0,1,2093255.0,2017-07-31,https://www.zillow.com/homedetails/15-Woodhill-Dr-Redwood-City-CA-94061/15590567_zpid/
362,52393914,"6 Cypress Ct, San Carlos, CA 94070",94070,37.483516,-122.267623,4.0,3.0,2260.0,2017-10-06 00:00:00,1969,9661.0,2088085.0,2010000.0,,,2017-08-31 23:02:00,1749000.0,1,1848395.0,2017-08-31,https://www.zillow.com/homedetails/6-Cypress-Ct-San-Carlos-CA-94070/52393914_zpid/
363,15571696,"812 Mohican Way, Redwood City, CA 94062",94062,37.461041,-122.258475,4.0,3.0,3220.0,2017-10-04 00:00:00,1971,8350.0,2111687.0,2030000.0,,,2017-08-20 15:21:00,1875000.0,1,2207881.0,2017-07-31,https://www.zillow.com/homedetails/812-Mohican-Way-Redwood-City-CA-94062/15571696_zpid/
364,15591476,"250 Ridgeway Rd, Woodside, CA 94062",94062,37.44384,-122.250654,4.0,3.0,2450.0,2017-10-03 15:00:00,1957,47998.0,3340294.0,2550000.0,,,2017-06-17 16:56:00,2650000.0,1,3018689.0,2017-05-31,https://www.zillow.com/homedetails/250-Ridgeway-Rd-Woodside-CA-94062/15591476_zpid/
365,15574777,"487 Oak Ridge Dr, Redwood City, CA 94062",94062,37.469811,-122.25095,3.0,2.0,1953.0,2017-10-03 00:00:00,1948,6499.0,2167860.0,2084000.0,Lisa Goularte,https://www.zillow.com/profile/therealtorlisag/,2017-08-28 07:21:00,1575000.0,1,1655148.0,2017-07-31,https://www.zillow.com/homedetails/487-Oak-Ridge-Dr-Redwood-City-CA-94062/15574777_zpid/
366,15590777,"235 Harcross Rd, Woodside, CA 94062",94062,37.451477,-122.243526,4.0,5.0,9803.0,2017-10-03 00:00:00,1956,52707.0,11833181.0,11833181.0,,,2017-08-04 09:27:00,2299000.0,1,7230779.0,2017-07-31,https://www.zillow.com/homedetails/235-Harcross-Rd-Woodside-CA-94062/15590777_zpid/
367,15571238,"2466 Park Rd, Emerald Hills, CA 94062",94062,37.467573,-122.266203,4.0,4.0,3880.0,2017-09-29 15:00:00,1992,10001.0,2471921.0,2372000.0,,,2017-09-07 13:31:00,2298000.0,1,2371597.0,2017-08-31,https://www.zillow.com/homedetails/2466-Park-Rd-Emerald-Hills-CA-94062/15571238_zpid/
368,2095652880,"9 Colton Ct, Redwood City, CA 94062",94062,37.460823,-122.277134,5.0,5.0,6200.0,2017-09-22 08:00:00,1995,20037.0,3638056.0,3475000.0,,,2017-01-17 15:11:00,4295000.0,1,3452210.0,2016-12-31,https://www.zillow.com/homedetails/9-Colton-Ct-Redwood-City-CA-94062/2095652880_zpid/
369,181457044,"9 Colton Ct, Redwood City, CA 94062",94062,37.460823,-122.277134,5.0,4.5,6190.0,2017-09-22 00:00:00,1995,20037.0,3633046.0,3475000.0,,,,,0,3607915.0,2017-08-31,https://www.zillow.com/homedetails/9-Colton-Ct-Redwood-City-CA-94062/181457044_zpid/
370,15563659,"83 Jeter St, Redwood City, CA 94062",94062,37.483197,-122.246184,4.0,5.0,4400.0,2017-09-15 08:00:00,2006,9100.0,3024901.0,2888000.0,Vicky Costantini,https://www.zillow.com/profile/vcostantini/,2017-05-31 14:03:00,3250000.0,2,3162052.0,2017-05-31,https://www.zillow.com/homedetails/83-Jeter-St-Redwood-City-CA-94062/15563659_zpid/
371,240240425,"763 Bain Pl, Redwood City, CA 94062",94062,37.469465,-122.255842,4.0,4.0,3925.0,2017-09-15 00:00:00,2017,8363.0,3487417.0,3325000.0,,,,,0,1801086.0,2017-08-31,https://www.zillow.com/homedetails/763-Bain-Pl-Redwood-City-CA-94062/240240425_zpid/
372,15573490,"530 Sapphire St, Redwood City, CA 94062",94062,37.471458,-122.245554,0.0,,3700.0,2017-09-15 00:00:00,1984,10711.0,2097694.0,2000000.0,Mary Molinari,https://www.zillow.com/profile/marymo1723/,2017-08-04 08:50:00,1999950.0,1,2415318.0,2017-07-31,https://www.zillow.com/homedetails/530-Sapphire-St-Redwood-City-CA-94062/15573490_zpid/
373,15590784,"115 Harcross Rd, Woodside, CA 94062",94062,37.454405,-122.240326,2.0,3.0,2320.0,2017-09-07 08:00:00,1949,50821.0,3249952.0,2450000.0,David Gray,https://www.zillow.com/profile/David-Gray97/,2017-07-06 21:02:00,2700000.0,1,2159031.0,2017-06-30,https://www.zillow.com/homedetails/115-Harcross-Rd-Woodside-CA-94062/15590784_zpid/
374,15572758,"1505 Edgewood Rd, Emerald Hills, CA 94062",94062,37.478108,-122.260709,3.0,3.0,2961.0,2017-09-01 01:00:00,1952,14200.0,2280123.0,2160000.0,John Shroyer,https://www.zillow.com/profile/JohnShroyer/,2017-05-19 13:24:00,2295000.0,1,2161438.0,2017-04-30,https://www.zillow.com/homedetails/1505-Edgewood-Rd-Emerald-Hills-CA-94062/15572758_zpid/
375,15590769,"150 Wildwood Way, Woodside, CA 94062",94062,37.448487,-122.245795,3.0,4.0,3330.0,2017-08-31 15:00:00,1958,128401.0,3590636.0,3400000.0,Mei Ling,https://www.zillow.com/profile/MeiLing8blocks/,2017-08-11 09:58:00,2888000.0,1,3619034.0,2017-07-31,https://www.zillow.com/homedetails/150-Wildwood-Way-Woodside-CA-94062/15590769_zpid/
376,15564102,"241 Myrtle St, Redwood City, CA 94062",94062,37.478627,-122.245135,4.0,4.0,2033.0,2017-08-31 15:00:00,1951,6499.0,2576809.0,2440000.0,,,2017-08-14 00:46:00,2195000.0,1,1808904.0,2017-07-31,https://www.zillow.com/homedetails/241-Myrtle-St-Redwood-City-CA-94062/15564102_zpid/
377,15573881,"1915 Vera Ave, Redwood City, CA 94061",94061,37.468551,-122.24227,4.0,3.0,2088.0,2017-08-31 08:00:00,1949,6390.0,2152908.0,2010500.0,Drew Doran,https://www.zillow.com/profile/Drew-Doran7/,2017-06-12 09:58:00,1799000.0,1,1638965.0,2017-05-31,https://www.zillow.com/homedetails/1915-Vera-Ave-Redwood-City-CA-94061/15573881_zpid/
378,79845705,"30 Palomar Oaks Ln, Redwood City, CA 94062",94062,37.476837,-122.263376,5.0,6.0,4150.0,2017-08-25 15:00:00,2007,20725.0,3123496.0,2950000.0,,,2017-06-23 18:46:00,2895000.0,1,2962746.0,2017-05-31,https://www.zillow.com/homedetails/30-Palomar-Oaks-Ln-Redwood-City-CA-94062/79845705_zpid/
379,15573560,"588 Quartz St, Redwood City, CA 94062",94062,37.471868,-122.243155,4.0,4.0,2563.0,2017-08-25 15:00:00,1942,8041.0,2779382.0,2625000.0,Lena Griffin,https://www.zillow.com/profile/LenaGriffin/,2016-12-08 12:23:00,1549000.0,2,1888660.0,2016-11-30,https://www.zillow.com/homedetails/588-Quartz-St-Redwood-City-CA-94062/15573560_zpid/
380,82950868,"25 Danford Ct, Redwood City, CA 94062",94062,37.469933,-122.261507,4.0,4.0,3960.0,2017-08-22 14:00:00,2008,17031.0,3392597.0,3200000.0,,,2017-07-09 17:43:00,3190000.0,1,3524030.0,2017-06-30,https://www.zillow.com/homedetails/25-Danford-Ct-Redwood-City-CA-94062/82950868_zpid/
381,15570876,"1819 Cordilleras Rd, Emerald Hills, CA 94062",94062,37.47296,-122.264456,3.0,3.0,2650.0,2017-08-18 01:00:00,1947,24350.0,2548851.0,2400000.0,,,,,0,2134160.0,2017-07-31,https://www.zillow.com/homedetails/1819-Cordilleras-Rd-Emerald-Hills-CA-94062/15570876_zpid/
382,15571826,"1040 Lakeview Way, Emerald Hills, CA 94062",94062,37.457983,-122.257879,3.0,2.0,2056.0,2017-08-11 08:00:00,1952,15899.0,2577881.0,2420000.0,Bryan Jacobs,https://www.zillow.com/profile/bryan-jacobs/,2017-07-07 11:26:00,2495000.0,1,1846191.0,2017-06-30,https://www.zillow.com/homedetails/1040-Lakeview-Way-Emerald-Hills-CA-94062/15571826_zpid/
383,82809171,"818 Toyon Way, Redwood City, CA 94062",94062,37.464421,-122.256178,4.0,4.0,3032.0,2017-08-04 08:00:00,2010,7287.0,2552572.0,2389000.0,Shane Stent,https://www.zillow.com/profile/ShaneStent/,2017-06-19 10:28:00,2498000.0,1,2476180.0,2017-05-31,https://www.zillow.com/homedetails/818-Toyon-Way-Redwood-City-CA-94062/82809171_zpid/
384,15573103,"179 Inner Cir, Redwood City, CA 94062",94062,37.475885,-122.246689,6.0,5.0,4204.0,2017-08-01 00:00:00,2014,14113.0,3477031.0,3250000.0,,,2017-06-09 11:28:00,3250000.0,1,3231537.0,2017-05-31,https://www.zillow.com/homedetails/179-Inner-Cir-Redwood-City-CA-94062/15573103_zpid/
385,15590523,"1 Woodleaf Ave, Redwood City, CA 94061",94061,37.450285,-122.260012,4.0,3.0,3362.0,2017-07-28 08:00:00,1986,20081.0,2290618.0,2137500.0,,,2017-04-24 10:27:00,2448000.0,1,2683425.0,2017-03-31,https://www.zillow.com/homedetails/1-Woodleaf-Ave-Redwood-City-CA-94061/15590523_zpid/
386,15590428,"1115 Eden Bower Ln, Redwood City, CA 94061",94061,37.450458,-122.254232,4.0,3.0,2110.0,2017-07-25 00:00:00,1964,16400.0,2483924.0,2315000.0,Alex Wang,https://www.zillow.com/profile/AlexWang/,2017-06-23 17:31:00,2148000.0,1,1926441.0,2017-05-31,https://www.zillow.com/homedetails/1115-Eden-Bower-Ln-Redwood-City-CA-94061/15590428_zpid/
387,15570832,"1912 Cordilleras Rd, Emerald Hills, CA 94062",94062,37.473654,-122.26725,3.0,4.0,2980.0,2017-07-18 07:00:00,1955,26615.0,2856582.0,2097000.0,John Shroyer,https://www.zillow.com/profile/JohnShroyer/,2017-04-07 13:53:00,2295000.0,1,2586777.0,2017-03-31,https://www.zillow.com/homedetails/1912-Cordilleras-Rd-Emerald-Hills-CA-94062/15570832_zpid/
